#{"t_start": 1522684763.0847228, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,218,5.63161
0.0,127,7.070412
1.0,175,9.096019
1.0,155,10.874765
1.0,157,12.736066
0.0,129,14.16339
3.0,234,16.880631
4.0,317,20.673307
2.0,223,23.327235
1.0,173,25.343236
2.0,204,27.699576
0.0,127,29.169355
1.0,176,31.187027
1.0,152,32.943151
0.0,129,34.418434
0.0,129,35.874072
1.0,153,37.60355
0.0,127,39.044673
1.0,173,41.041718
4.0,297,44.598659
0.0,129,46.015124
2.0,182,48.209337
1.0,173,50.279757
0.0,125,51.727426
0.0,129,53.150086
0.0,129,54.574219
1.0,157,56.420557
8.0,374,60.998686
1.0,173,62.961575
0.0,127,64.425851
0.0,127,65.871353
1.0,172,67.85718
0.0,123,69.225235
1.0,175,71.231883
0.0,129,72.668768
2.0,222,75.304433
2.0,225,77.983722
0.0,125,79.393378
1.0,173,81.405362
2.0,201,83.75422
0.0,127,85.14703
2.0,206,87.571406
1.0,173,89.612751
0.0,125,90.989754
0.0,127,92.477289
1.0,170,94.403348
0.0,129,95.906524
2.0,221,98.514687
3.0,270,101.823184
0.0,129,103.306653
4.0,323,107.219367
0.0,127,108.698127
1.0,176,110.764299
12.0,428,116.009571
2.0,225,118.744672
1.0,151,120.564501
3.0,234,123.448664
0.0,129,124.890065
0.0,125,126.265497
0.0,127,127.727138
3.0,232,131.359194
0.0,125,133.544148
0.0,129,136.106069
0.0,127,138.735892
3.0,250,143.496725
0.0,127,146.024184
4.0,319,152.560159
0.0,127,154.770772
0.0,127,156.843227
1.0,176,160.382278
0.0,129,162.465384
2.0,184,165.555227
0.0,127,168.092736
1.0,174,170.898693
4.0,325,177.161779
2.0,221,181.38809
2.0,198,185.17886
0.0,127,187.497206
0.0,129,189.942904
0.0,129,192.107883
0.0,127,194.473633
3.0,230,199.018023
0.0,129,201.290334
0.0,123,203.98298
0.0,129,206.2488
1.0,175,209.201484
1.0,171,211.876196
0.0,125,214.857862
3.0,268,219.831506
1.0,175,223.241578
1.0,173,226.390301
3.0,269,231.578078
0.0,129,233.945734
0.0,125,236.411353
1.0,153,239.112897
4.0,301,245.097089
1.0,171,248.236048
0.0,125,250.467286
0.0,129,252.53749
4.0,322,258.437916
3.0,252,263.733085
0.0,129,266.110364
3.0,232,270.303592
1.0,175,273.315053
2.0,202,277.009127
0.0,123,279.26854
1.0,157,282.070379
0.0,129,284.515052
0.0,127,286.544984
4.0,301,292.704233
1.0,173,296.492512
0.0,129,298.687387
0.0,127,301.310517
2.0,222,305.656238
3.0,251,310.29871
0.0,127,312.636916
2.0,184,315.599861
1.0,170,319.133028
1.0,173,322.439265
4.0,299,328.28352
2.0,220,332.201599
1.0,170,335.280063
5.0,372,342.265716
1.0,153,345.094729
0.0,127,347.416085
11.0,505,357.408814
2.0,202,361.080851
1.0,155,364.158334
0.0,129,366.450182
0.0,125,368.550414
0.0,127,371.266763
2.0,222,375.604773
1.0,173,379.003587
0.0,129,381.434176
2.0,202,385.748975
6.0,382,393.032735
5.0,352,399.280155
0.0,129,401.468126
0.0,129,403.673988
0.0,127,406.158366
0.0,129,408.391963
0.0,127,410.738098
10.0,451,419.509864
1.0,178,422.564369
6.0,398,430.221471
0.0,129,432.512998
0.0,127,435.080107
9.0,404,442.899853
0.0,127,445.149411
3.0,250,449.867067
2.0,200,453.483547
0.0,129,455.871094
0.0,129,458.184161
5.0,350,465.517879
0.0,129,467.564172
5.0,352,474.105874
0.0,129,476.276292
0.0,129,478.673747
3.0,228,482.804939
0.0,127,485.416881
5.0,350,492.491461
4.0,301,497.692062
0.0,129,500.127378
0.0,127,502.387963
0.0,125,504.404609
0.0,127,506.642457
4.0,299,511.849746
0.0,127,514.045416
2.0,202,517.345561
0.0,125,519.592175
2.0,200,523.001605
0.0,129,525.051394
2.0,202,528.791991
0.0,129,531.12751
2.0,200,534.314343
0.0,127,536.454185
0.0,129,538.66624
5.0,350,546.114003
0.0,129,548.893135
2.0,202,552.495371
0.0,129,554.771512
9.0,404,563.226685
0.0,127,565.316754
0.0,129,567.770479
2.0,200,571.284427
0.0,129,573.5288
2.0,202,577.45073
5.0,350,584.672735
2.0,200,588.61461
4.0,297,594.444018
0.0,125,596.72673
0.0,129,598.892626
5.0,350,605.739066
2.0,198,609.687983
0.0,123,611.959062
4.0,299,617.394874
0.0,129,619.670084
2.0,202,623.204653
5.0,350,629.654101
5.0,350,635.965403
10.0,431,644.700342
9.0,404,652.258721
0.0,129,654.777388
0.0,125,657.069457
2.0,198,660.61213
9.0,404,668.750345
2.0,202,672.629906
0.0,129,674.906802
4.0,298,680.755247
2.0,200,684.746028
3.0,230,689.044954
0.0,127,691.11343
9.0,404,699.118353
0.0,129,700.919888
5.0,350,707.520756
5.0,350,714.26635
0.0,127,716.252377
2.0,200,720.037536
10.0,454,728.494468
9.0,404,736.320957
2.0,202,740.032012
9.0,425,748.008751
6.0,397,755.504171
0.0,127,757.843071
8.0,458,767.34198
2.0,200,770.678665
5.0,350,776.768689
2.0,202,781.401501
0.0,127,783.300337
0.0,127,785.787998
11.0,484,796.114749
4.0,297,801.716007
0.0,129,803.897702
4.0,297,809.558939
0.0,127,811.947291
2.0,202,816.126356
3.0,251,820.891648
3.0,248,825.612283
2.0,204,829.747033
0.0,129,831.834372
0.0,125,834.062065
0.0,125,836.158965
0.0,125,838.577912
2.0,202,842.485798
2.0,202,846.036537
0.0,129,848.59791
0.0,127,850.576283
0.0,127,853.196725
9.0,404,861.836582
0.0,129,863.880755
0.0,129,866.235334
0.0,129,868.637243
8.0,372,875.470686
0.0,125,877.600769
11.0,482,886.559249
2.0,202,890.575204
12.0,534,901.079935
3.0,248,906.205295
0.0,129,908.762683
0.0,127,910.922478
3.0,249,915.994075
2.0,200,919.387807
9.0,401,927.473515
0.0,129,929.802818
6.0,399,937.627467
16.0,561,948.450701
0.0,127,950.83214
1.0,178,953.925605
2.0,200,958.106373
9.0,404,965.8566
0.0,129,967.871392
0.0,129,970.238003
0.0,129,972.606345
4.0,319,978.723629
0.0,129,980.966543
2.0,187,984.153523
0.0,129,986.751417
5.0,346,994.217523
5.0,350,1001.320231
5.0,329,1007.632376
3.0,248,1012.299834
0.0,125,1014.425179
0.0,127,1016.482673
0.0,129,1018.531367
1.0,173,1021.681191
1.0,157,1024.616393
0.0,129,1026.934117
0.0,123,1028.822166
9.0,404,1037.351588
0.0,129,1039.485291
10.0,435,1048.082065
3.0,228,1052.479273
0.0,125,1055.005648
0.0,125,1056.981017
2.0,201,1061.12596
1.0,155,1063.662612
1.0,154,1066.379404
0.0,129,1068.371107
5.0,346,1074.942019
1.0,155,1077.749387
1.0,157,1080.592916
6.0,397,1088.602353
0.0,129,1090.788727
1.0,173,1093.708197
2.0,187,1097.386343
4.0,260,1102.498355
2.0,198,1106.099656
2.0,183,1109.728878
4.0,260,1114.316508
3.0,249,1118.960826
5.0,352,1125.661701
0.0,127,1127.680741
3.0,230,1131.811568
1.0,155,1134.55893
1.0,178,1137.782376
3.0,216,1141.740962
1.0,155,1144.403923
6.0,374,1151.892143
7.0,434,1160.429452
4.0,275,1165.165936
4.0,247,1169.242481
5.0,293,1174.9837
0.0,129,1177.053009
1.0,155,1179.827346
2.0,183,1183.517839
2.0,200,1187.559317
1.0,153,1190.172104
0.0,127,1192.585915
0.0,127,1194.883346
10.0,454,1203.896179
1.0,176,1207.302819
4.0,266,1212.566392
0.0,129,1214.666746
5.0,349,1222.084817
3.0,250,1227.262847
0.0,127,1229.698866
5.0,346,1235.921061
10.0,402,1242.932066
0.0,129,1244.958033
12.0,520,1255.592368
0.0,129,1257.752277
1.0,155,1260.605103
1.0,155,1263.461579
7.0,418,1272.381413
0.0,129,1274.785909
3.0,233,1278.774076
3.0,251,1283.747067
5.0,332,1290.284189
0.0,127,1292.307711
3.0,216,1296.659765
10.0,350,1303.144985
7.0,250,1307.347753
7.0,394,1315.099274
0.0,129,1317.234161
1.0,152,1320.461192
1.0,155,1323.458897
2.0,203,1327.005481
6.0,422,1334.708969
7.0,250,1339.66499
7.0,248,1344.059732
9.0,398,1351.989088
2.0,201,1355.587386
1.0,176,1359.169439
9.0,401,1366.420343
5.0,306,1371.649328
6.0,380,1379.651882
3.0,254,1384.890157
4.0,264,1390.055231
9.0,404,1397.179062
4.0,324,1403.200701
13.0,369,1410.029848
0.0,129,1412.62922
13.0,332,1419.217152
0.0,129,1421.146683
8.0,300,1426.795849
2.0,204,1430.58603
7.0,390,1438.095702
4.0,247,1442.529982
7.0,450,1451.46261
4.0,264,1456.075248
0.0,129,1458.406071
0.0,129,1460.687696
11.0,531,1471.691092
7.0,418,1480.171502
7.0,393,1487.49667
15.0,609,1499.981634
4.0,261,1504.950119
0.0,129,1507.221167
6.0,329,1513.572165
0.0,129,1515.864007
2.0,188,1519.148
5.0,296,1524.518494
12.0,302,1530.563777
10.0,451,1539.422647
15.0,421,1547.669119
4.0,247,1552.953502
2.0,206,1556.343713
10.0,378,1563.390374
1.0,175,1566.396494
4.0,245,1571.274815
13.0,568,1582.334588
11.0,271,1587.905974
1.0,157,1590.654715
13.0,492,1599.86271
9.0,344,1605.853683
8.0,448,1614.566859
12.0,321,1620.515926
12.0,457,1629.066919
15.0,600,1641.75892
19.0,656,1654.547279
2.0,206,1658.140624
2.0,183,1661.760893
3.0,222,1665.995494
7.0,411,1673.752316
12.0,497,1682.800681
2.0,204,1686.701581
9.0,484,1695.93511
17.0,626,1707.828402
7.0,250,1712.304026
7.0,410,1720.188255
18.0,678,1733.38319
5.0,329,1739.375206
10.0,359,1745.669277
5.0,332,1751.369082
11.0,623,1763.291778
7.0,367,1770.252917
17.0,663,1782.351207
14.0,595,1794.246692
18.0,622,1806.452239
7.0,413,1813.930057
11.0,389,1821.112567
15.0,586,1832.403025
3.0,258,1837.261727
12.0,531,1847.443224
7.0,371,1854.780201
11.0,538,1865.178015
5.0,333,1871.820187
7.0,250,1876.279985
5.0,308,1881.890044
3.0,233,1886.280899
8.0,281,1892.311539
10.0,548,1902.807154
27.0,801,1918.229155
12.0,617,1930.05392
6.0,317,1936.029506
10.0,500,1945.638294
7.0,385,1952.704448
13.0,608,1964.213978
12.0,601,1975.70578
17.0,689,1989.003757
14.0,651,2001.67945
4.0,281,2006.677505
17.0,747,2020.49754
16.0,569,2030.911604
11.0,506,2040.822996
5.0,312,2046.542321
33.0,696,2059.410231
24.0,686,2071.592261
15.0,639,2083.458626
19.0,650,2096.032928
11.0,542,2105.655901
25.0,722,2119.536613
15.0,618,2130.89353
16.0,476,2139.469165
13.0,592,2150.229189
11.0,593,2160.881676
32.0,606,2171.707826
8.0,422,2179.219422
11.0,588,2190.05735
17.0,638,2203.10298
12.0,590,2214.044827
18.0,378,2221.209404
13.0,522,2231.133071
22.0,703,2244.797373
21.0,801,2260.854694
22.0,774,2275.467893
12.0,613,2286.964687
25.0,621,2298.933082
10.0,546,2309.047181
10.0,504,2319.399212
18.0,517,2328.488284
23.0,733,2342.384326
12.0,612,2353.619751
25.0,905,2371.597907
16.0,468,2379.852039
30.0,957,2398.688183
22.0,547,2408.701615
14.0,642,2421.300466
21.0,804,2437.644701
19.0,681,2451.131387
21.0,639,2464.032887
13.0,667,2477.084331
22.0,720,2490.510304
23.0,880,2507.841808
32.0,949,2526.007128
23.0,749,2540.01856
23.0,853,2556.732202
32.0,1147,2578.709126
30.0,741,2592.963302
20.0,751,2606.80393
17.0,754,2621.357131
30.0,936,2639.623008
27.0,871,2655.584536
38.0,854,2671.64207
31.0,1073,2692.71744
33.0,1063,2713.648298
17.0,784,2727.810266
17.0,794,2742.228041
31.0,899,2759.310818
24.0,830,2775.028584
43.0,1001,2794.183197
38.0,1056,2814.786588
22.0,763,2828.87387
41.0,964,2847.33436
19.0,637,2858.3236
20.0,723,2872.533222
27.0,916,2890.234276
31.0,725,2903.977912
19.0,556,2914.150034
22.0,695,2926.887281
36.0,961,2944.908062
33.0,1082,2965.088823
78.0,1447,2993.251137
30.0,982,3012.858025
48.0,1195,3036.584922
31.0,964,3054.950347
21.0,623,3067.504827
72.0,1262,3091.330218
32.0,850,3107.595152
60.0,1360,3133.324616
43.0,1075,3154.113607
48.0,997,3173.586631
60.0,1374,3200.252952
51.0,1346,3226.092872
73.0,1428,3252.602528
55.0,916,3270.185623
70.0,1151,3293.1144
43.0,1103,3314.552613
34.0,768,3328.775349
56.0,1148,3349.919043
87.0,1514,3378.416284
80.0,1385,3404.853948
74.0,1562,3434.864686
71.0,1544,3463.547214
23.0,865,3480.168597
64.0,1302,3504.545808
76.0,1555,3534.345641
73.0,1364,3559.424125
67.0,1514,3588.104987
74.0,1577,3618.553106
61.0,1344,3644.927658
41.0,1304,3669.529306
35.0,1106,3690.474279
28.0,699,3703.703575
55.0,1345,3729.016369
52.0,924,3746.946444
95.0,1681,3778.500358
79.0,1452,3807.807535
91.0,1507,3836.308259
33.0,993,3855.221136
122.0,1737,3887.529573
70.0,1194,3909.695218
149.0,1982,3947.158074
28.0,937,3965.519238
71.0,1276,3989.424584
37.0,834,4005.316081
31.0,738,4019.258396
105.0,1772,4053.234154
85.0,1492,4082.46437
59.0,1176,4104.002377
140.0,1852,4137.515769
161.0,1179,4159.693303
88.0,1306,4184.814869
122.0,1714,4216.180959
278.0,1763,4249.435995
133.0,1761,4283.086401
129.0,1637,4314.765559
237.0,1493,4342.663869
117.0,1468,4371.032757
144.0,1593,4400.870214
40.0,1091,4420.75142
304.0,1972,4459.347058
79.0,1335,4484.004504
95.0,1392,4509.956421
214.0,1775,4543.382515
153.0,1709,4575.988075
134.0,1491,4605.932979
114.0,1629,4635.867449
366.0,1911,4671.878129
265.0,1468,4701.548629
309.0,1731,4736.1766
140.0,1426,4762.933825
334.0,1591,4793.373666
217.0,1783,4827.116533
173.0,1663,4859.639719
332.0,1714,4891.655073
170.0,1793,4927.797754
168.0,1882,4963.471548
217.0,1739,4996.300769
304.0,1891,5031.987632
238.0,1679,5064.407164
279.0,1889,5101.092143
258.0,2145,5141.319207
259.0,1725,5174.41291
246.0,1754,5208.033852
356.0,2023,5247.583086
365.0,1801,5281.41285
399.0,1867,5317.334003
338.0,1828,5352.426702
425.0,2681,5403.964435
398.0,2248,5447.58471
411.0,1754,5480.078153
306.0,1906,5516.970117
400.0,1751,5551.595844
106.0,1309,5576.354021
366.0,1799,5609.349192
425.0,3298,5672.188158
435.0,2917,5728.341149
398.0,2350,5772.125932
307.0,1813,5806.996617
300.0,1996,5845.462361
386.0,2186,5887.139631
379.0,1884,5922.763014
428.0,2622,5972.167554
425.0,2876,6028.046884
291.0,1722,6060.122847
428.0,6728,6187.431838
331.0,2464,6234.509849
425.0,2521,6282.844118
417.0,2359,6326.799915
421.0,2463,6374.312107
409.0,3305,6436.395441
441.0,5291,6537.505417
428.0,2879,6591.765071
394.0,1881,6628.546805
416.0,2428,6674.228829
419.0,2654,6725.488947
835.0,5497,6830.333949
424.0,2153,6871.887028
413.0,3580,6940.54981
392.0,2365,6986.450593
377.0,2194,7028.878691
377.0,2329,7072.77983
427.0,2429,7117.82811
394.0,1877,7153.43802
340.0,2326,7197.92296
403.0,2771,7251.185458
421.0,2831,7305.853284
387.0,1923,7342.822448
416.0,2775,7396.411224
382.0,2820,7450.016128
397.0,2183,7491.578567
493.0,3316,7555.32976
403.0,2557,7604.502222
398.0,4218,7686.92924
416.0,5134,7786.548312
394.0,2155,7828.749052
420.0,2645,7879.315758
371.0,2040,7917.776565
793.0,4196,7995.824083
424.0,2469,8042.380855
421.0,3553,8109.041683
381.0,3227,8170.281152
417.0,2698,8222.008421
395.0,2267,8264.54853
810.0,6605,8392.587798
415.0,2135,8434.042964
397.0,2350,8479.263266
385.0,2330,8523.604802
853.0,4252,8603.704432
433.0,3905,8678.594647
237.0,1271,8703.966295
406.0,2614,8754.383491
428.0,2808,8808.118635
208.0,1604,8838.959764
404.0,5695,8949.251615
386.0,2080,8987.416874
364.0,3024,9043.738189
754.0,3599,9114.003641
399.0,2162,9156.172448
372.0,2244,9199.310555
399.0,2670,9251.16758
425.0,3082,9311.129343
425.0,3969,9387.547261
411.0,2397,9437.074742
423.0,2600,9489.779871
397.0,2727,9543.441433
317.0,2138,9585.197275
431.0,2406,9632.564938
333.0,1980,9672.683525
428.0,2865,9727.73908
386.0,2880,9783.743737
378.0,1974,9821.379172
428.0,2961,9878.725042
428.0,3389,9942.271756
428.0,3262,10008.837621
410.0,3105,10072.622396
433.0,3255,10136.863566
442.0,3409,10202.735687
295.0,1798,10237.933243
417.0,3028,10298.159859
394.0,3717,10369.879462
424.0,2983,10425.941209
428.0,2776,10477.874473
410.0,3271,10538.815401
399.0,3095,10597.917651
492.0,5400,10703.23691
409.0,4345,10785.484199
404.0,2326,10830.338427
430.0,2162,10871.762168
427.0,3048,10932.721618
413.0,2308,10977.20977
392.0,2637,11025.656056
410.0,5595,11130.481679
417.0,2572,11180.44911
425.0,3160,11240.298424
418.0,2835,11294.509534
391.0,2122,11335.800977
428.0,2879,11389.930344
476.0,3036,11446.738584
376.0,2025,11484.342571
433.0,3328,11548.335002
432.0,3265,11612.294421
416.0,2258,11656.304984
397.0,2795,11709.569276
390.0,1993,11747.021518
427.0,2578,11795.498259
427.0,3572,11864.717626
831.0,4974,11960.709577
471.0,3412,12025.103262
355.0,1886,12060.585111
413.0,2393,12106.219268
414.0,2329,12151.359682
428.0,2822,12206.416673
425.0,2985,12264.382382
