norm_grads,norm_grads_q,avg_norm_k,norm_grads_policy,loss,fps,mean_episode_length,loss_f,avg_norm_grads_f,total_timesteps,loss_policy,avg_norm_k_dot_g,loss_q,loss_bc,avg_norm_adj,mean_episode_reward,avg_norm_g,entropy,explained_variance
1.0423517227172852,1.0237812995910645,1.9999921321868896,0.19801722466945648,0.0375613197684288,0,0,-0.04138811677694321,1.5196409225463867,0,-0.04138811677694321,1.601173758506775,0.1856245994567871,-0.0,0.11937235295772552,0,1.6010684967041016,1.3862861394882202,-0.13607454299926758
0.17700952291488647,0.16063076257705688,1.9999967813491821,0.07457881420850754,-0.015421668067574501,1189,29.675,-0.014243649318814278,0.4575919806957245,32000,-0.014243649318814278,0.4532058835029602,0.025369584560394287,-0.0,0.0002774056629277766,0.15,0.4578530192375183,1.386281132698059,-0.09198713302612305
0.20413097739219666,0.1923564374446869,2.0002646446228027,0.06858950853347778,-0.050025034695863724,1224,36.425,-0.05057217925786972,0.5995606780052185,64000,-0.05057217925786972,0.5945225358009338,0.02881830371916294,-0.0,3.64762163371779e-05,0.35,0.5995959043502808,1.3862007856369019,0.04481041431427002
0.3908843398094177,0.3821549415588379,2.0001299381256104,0.08372119814157486,-0.11765570193529129,1237,33.475,-0.11284177005290985,0.515190839767456,96000,-0.11284177005290985,0.5134470462799072,0.01809518039226532,-0.0,0.003998156636953354,0.275,0.5189343094825745,1.3861525058746338,-0.07845735549926758
0.16797855496406555,0.16134661436080933,2.0000386238098145,0.04672862961888313,0.07410209625959396,1243,33.7,0.05054774880409241,0.9719773530960083,128000,0.05054774880409241,0.9781326055526733,0.07483403384685516,-0.0,0.010335845872759819,0.25,0.9815295338630676,1.3862667083740234,-0.0088578462600708
0.28021684288978577,0.2710515260696411,2.003566265106201,0.07076095789670944,-0.06783837825059891,1240,30.15,-0.06593985855579376,0.5442522764205933,160000,-0.06593985855579376,0.5455408096313477,0.023908231407403946,-0.0,0.004072658251971006,0.175,0.5481668710708618,1.385263204574585,-0.030884265899658203
0.11940490454435349,0.0992092564702034,2.0052952766418457,0.06382829695940018,0.04408399760723114,1129,34.575,0.03986690193414688,0.5378769040107727,192000,0.03986690193414688,0.5324689149856567,0.036119382828474045,-0.0,2.1153120997041697e-06,0.325,0.5378791093826294,1.3842599391937256,-0.014802336692810059
0.041626520454883575,0.031552840024232864,1.9998245239257812,0.02444307506084442,-0.012634316459298134,1064,33.2,-0.018129603937268257,0.6632030606269836,224000,-0.018129603937268257,0.66273033618927,0.038651201874017715,-0.0,0.002341989427804947,0.275,0.6653434038162231,1.3830313682556152,-0.005524158477783203
0.022651521489024162,0.022247491404414177,1.9995603561401367,0.004495724570006132,-0.03326573222875595,1017,33.35,-0.025932088494300842,0.33831554651260376,256000,-0.025932088494300842,0.3347190022468567,0.013017714023590088,-0.0,0.0,0.25,0.338315486907959,1.3842500448226929,0.09811222553253174
0.06258731335401535,0.058950506150722504,2.0002944469451904,0.021464863792061806,-0.03370779752731323,987,35.125,-0.03890221193432808,0.6498265862464905,288000,-0.03890221193432808,0.6473744511604309,0.038036592304706573,-0.0,0.0027115908451378345,0.3,0.6523626446723938,1.3823882341384888,-0.03592681884765625
0.2235846221446991,0.2173125147819519,2.0060486793518066,0.04597926512360573,0.16873911023139954,961,39.025,0.14615881443023682,1.038675308227539,320000,0.14615881443023682,1.04525625705719,0.07269240915775299,-0.0,0.00524548813700676,0.375,1.0432941913604736,1.376590371131897,0.2922224998474121
0.1300501525402069,0.127043679356575,1.9959625005722046,0.033356674015522,-0.08541929721832275,942,34.725,-0.08227436244487762,0.558080792427063,352000,-0.08227436244487762,0.5530489087104797,0.021145595237612724,-0.0,0.0059578497894108295,0.3,0.5630592107772827,1.3717730045318604,0.5253943204879761
0.08576002717018127,0.07874402403831482,2.006286144256592,0.026873301714658737,0.02854267880320549,928,36.375,0.030227959156036377,0.5394299030303955,384000,0.030227959156036377,0.5391724109649658,0.023879706859588623,-0.0,0.0003375598753336817,0.35,0.5397554636001587,1.362513542175293,0.5739037394523621
0.1308453530073166,0.12896385788917542,2.00069522857666,0.019617140293121338,-0.06139612942934036,916,36.4,-0.061487555503845215,0.7034817934036255,416000,-0.061487555503845215,0.7119500041007996,0.027177801355719566,-0.0,0.015283060260117054,0.35,0.7160555720329285,1.3497474193572998,0.6341737508773804
0.4299204647541046,0.43712297081947327,2.032956600189209,0.042853351682424545,-0.12936829030513763,906,47.575,-0.1469830721616745,1.0857105255126953,448000,-0.1469830721616745,1.1586730480194092,0.06212177872657776,-0.0,0.07729576528072357,0.6,1.1452453136444092,1.3446100950241089,0.6863245964050293
0.05715615302324295,0.05373293533921242,1.9984773397445679,0.02009597420692444,-0.0204892810434103,901,43.5,-0.021597957238554955,0.7158792018890381,480000,-0.021597957238554955,0.7237656116485596,0.028866508975625038,-0.0,0.015448801219463348,0.55,0.7285208702087402,1.3324579000473022,0.8092910051345825
0.10964163392782211,0.10015416145324707,1.999587059020996,0.03363082930445671,0.03667160123586655,893,36.875,0.03091965988278389,0.6467278003692627,512000,0.03091965988278389,0.6585394740104675,0.03816724568605423,-0.0,0.014802415855228901,0.325,0.6585215926170349,1.3331680297851562,0.6962361335754395
0.09259651601314545,0.09156099706888199,2.008514881134033,0.027846675366163254,0.01764022931456566,885,45.2,0.025791626423597336,0.3989731967449188,544000,0.025791626423597336,0.40447530150413513,0.010120431892573833,-0.0,0.0033388796728104353,0.5,0.40182310342788696,1.3211613893508911,0.9305618405342102
0.04722069948911667,0.04490824043750763,1.9976072311401367,0.01119092758744955,-0.005429992452263832,880,39.525,0.005004315171390772,0.2781704366207123,576000,0.005004315171390772,0.2791668474674225,0.005605642683804035,-0.0,0.0013924716040492058,0.375,0.2794153392314911,1.323712944984436,0.9072306156158447
0.05227181687951088,0.05314260721206665,1.9855496883392334,0.008616890758275986,-0.022856682538986206,875,36.55,-0.011857522651553154,0.24340030550956726,608000,-0.011857522651553154,0.24422749876976013,0.0046146707609295845,-0.0,0.0031080853659659624,0.3,0.24586370587348938,1.3306496143341064,0.9440018534660339
0.025961754843592644,0.024151306599378586,2.0079329013824463,0.01204456202685833,-0.01850299909710884,872,31.975,-0.006912147160619497,0.22981670498847961,640000,-0.006912147160619497,0.23166772723197937,0.0032213081140071154,-0.0,0.0014444509288296103,0.225,0.23108550906181335,1.32015061378479,0.9760119318962097
0.1191563680768013,0.11110255122184753,2.0174784660339355,0.03940143063664436,-0.047143980860710144,869,41.725,-0.04317604750394821,0.5236387252807617,672000,-0.04317604750394821,0.5247880816459656,0.018653569743037224,-0.0,0.003005674108862877,0.45,0.5263600945472717,1.3294720649719238,0.8613258004188538
0.17330339550971985,0.1462877094745636,2.0058517456054688,0.04228170961141586,-0.0668979287147522,864,33.4,-0.05668044090270996,0.2743520140647888,704000,-0.05668044090270996,0.2723613381385803,0.006345084402710199,-0.0,0.003823424456641078,0.25,0.27760449051856995,1.339003324508667,0.9582343101501465
0.11833549290895462,0.11277192831039429,1.992997169494629,0.025520920753479004,0.05157066881656647,860,39.55,0.05459507554769516,0.417608380317688,736000,0.05459507554769516,0.4250766336917877,0.02115888148546219,-0.0,0.00637520756572485,0.4,0.42264336347579956,1.3603849411010742,0.7230618596076965
0.11235979944467545,0.09668484330177307,1.9977807998657227,0.03183761239051819,-0.023317009210586548,857,42.15,-0.018474308773875237,0.45649003982543945,768000,-0.018474308773875237,0.4615681767463684,0.017192550003528595,-0.0,0.01032394077628851,0.45,0.4641672968864441,1.3438975811004639,0.8731659054756165
0.07891567796468735,0.0769176036119461,2.0193698406219482,0.033664096146821976,-0.02174358069896698,854,40.85,-0.016632817685604095,0.389609694480896,800000,-0.016632817685604095,0.4069848954677582,0.016640279442071915,-0.0,0.015005150809884071,0.375,0.4014524519443512,1.343090295791626,0.8612287044525146
0.08171680569648743,0.08431375026702881,1.9861924648284912,0.027903635054826736,-0.003536404110491276,851,35.675,0.0043141902424395084,0.38549506664276123,832000,0.0043141902424395084,0.3836017847061157,0.01085856556892395,-0.0,0.0056665800511837006,0.3,0.3898722529411316,1.3279876708984375,0.9410625696182251
0.18718887865543365,0.1851629912853241,2.0252792835235596,0.06146525219082832,0.08731120824813843,849,45.15,0.07556888461112976,0.8291085958480835,864000,0.07556888461112976,0.8262900114059448,0.05045304819941521,-0.0,0.010572431609034538,0.5,0.8377944827079773,1.3484199047088623,0.5741714239120483
0.14320512115955353,0.15452107787132263,1.9994151592254639,0.05171506479382515,0.05829170346260071,846,51.875,0.06146455556154251,0.4837079346179962,896000,0.06146455556154251,0.48514682054519653,0.02036583609879017,-0.0,0.0012047910131514072,0.725,0.4848105311393738,1.335577130317688,0.8012480735778809
0.12534627318382263,0.12367937713861465,2.0091159343719482,0.048816196620464325,0.028492987155914307,845,40.075,0.031035536900162697,0.5046916604042053,928000,0.031035536900162697,0.5140670537948608,0.021749097853899002,-0.0,0.008763903751969337,0.475,0.5121099948883057,1.3417099714279175,0.8150638341903687
0.16141773760318756,0.12400985509157181,2.046112537384033,0.12190068513154984,-0.02382202446460724,844,35.7,-0.03578467667102814,0.9435417652130127,960000,-0.03578467667102814,0.9667099118232727,0.05051199346780777,-0.0,0.03177841752767563,0.35,0.9695574641227722,1.3293344974517822,0.5920314788818359
0.21774600446224213,0.20617681741714478,1.9994761943817139,0.06537085026502609,0.08430846780538559,843,40.4,0.06827443093061447,0.9006849527359009,992000,0.06827443093061447,0.908033549785614,0.05790989473462105,-0.0,0.013135028071701527,0.475,0.9112662076950073,1.292090892791748,0.24628359079360962
0.2663889527320862,0.19735345244407654,2.1022346019744873,0.23985174298286438,0.03291057422757149,840,51.975,0.007692715618759394,1.1190593242645264,1024000,0.007692715618759394,1.2270152568817139,0.07535390555858612,-0.0,0.049590758979320526,0.7,1.157247543334961,1.2459096908569336,0.38410890102386475
0.12722550332546234,0.11157422512769699,2.0054845809936523,0.05904417112469673,-0.021542327478528023,839,44.575,-0.024407168850302696,0.6297458410263062,1056000,-0.024407168850302696,0.6404870748519897,0.031194984912872314,-0.0,0.015709426254034042,0.575,0.6424234509468079,1.2732651233673096,0.7760917544364929
0.28848475217819214,0.26736220717430115,2.057394504547119,0.07453412562608719,0.10430226475000381,837,49.4,0.08950445801019669,0.807740330696106,1088000,0.08950445801019669,0.8393996953964233,0.054874785244464874,-0.0,0.009608402848243713,0.65,0.8157197833061218,1.2639591693878174,0.5921990871429443
0.13842912018299103,0.11114459484815598,2.039368152618408,0.06384985893964767,0.012091624550521374,836,48.975,0.014557614922523499,0.518837571144104,1120000,0.014557614922523499,0.5437932014465332,0.019984081387519836,-0.0,0.016870366409420967,0.7,0.5319691896438599,1.2458031177520752,0.7662928104400635
0.18310968577861786,0.1661718189716339,1.9935235977172852,0.09882623702287674,0.049126721918582916,836,62.025,0.04082103818655014,0.8161088824272156,1152000,0.04082103818655014,0.8185202479362488,0.041931748390197754,-0.0,0.01869567483663559,1.0,0.8303220868110657,1.2660192251205444,0.6047676801681519
0.1750311255455017,0.1492397040128708,2.017026424407959,0.07332455366849899,0.05119958892464638,835,56.85,0.04912465065717697,0.7074760794639587,1184000,0.04912465065717697,0.7333731651306152,0.02902410551905632,-0.0,0.01904083974659443,0.85,0.7225183844566345,1.2437117099761963,0.7253445386886597
0.2582140862941742,0.15419483184814453,1.9843711853027344,0.24744264781475067,0.044564828276634216,834,54.85,0.03912016749382019,0.817107617855072,1216000,0.03912016749382019,0.8259297609329224,0.036167871206998825,-0.0,0.03217634931206703,0.8,0.8380465507507324,1.263927698135376,0.6320717334747314
0.49882304668426514,0.5093690752983093,2.059340000152588,0.11500681936740875,0.2351389229297638,832,66.95,0.2032148838043213,1.238226294517517,1248000,0.2032148838043213,1.291567087173462,0.08877357840538025,-0.0,0.031009385362267494,1.1,1.2616569995880127,1.2462750673294067,0.43658024072647095
0.25693970918655396,0.2418259233236313,1.9873428344726562,0.12493182718753815,0.03567569702863693,832,76.7,0.015921685844659805,0.841506838798523,1280000,0.015921685844659805,0.8671494722366333,0.06459642946720123,-0.0,0.0402115099132061,1.3,0.8711099624633789,1.254420518875122,0.5916531085968018
0.23313689231872559,0.19576898217201233,2.032752275466919,0.13323833048343658,-0.041793566197156906,831,75.075,-0.0604105181992054,1.0327452421188354,1312000,-0.0604105181992054,1.071747899055481,0.06187928467988968,-0.0,0.0552174374461174,1.3,1.0741527080535889,1.2322689294815063,0.6283525228500366
0.3320655822753906,0.2906956672668457,2.067186117172241,0.11843320727348328,-0.028676534071564674,830,57.15,-0.04517795890569687,1.147631287574768,1344000,-0.04517795890569687,1.3476828336715698,0.05643182247877121,-0.0,0.13319669663906097,0.875,1.2420496940612793,1.1714487075805664,0.6873928904533386
0.27868542075157166,0.20864488184452057,2.0248446464538574,0.18357796967029572,0.06763475388288498,829,74.525,0.06238548085093498,0.7196361422538757,1376000,0.06238548085093498,0.7465303540229797,0.034700050950050354,-0.0,0.02548404037952423,1.25,0.7386132478713989,1.2100750207901,0.8047225475311279
0.3481508195400238,0.3370189666748047,2.030792713165283,0.11736048758029938,-0.08422432839870453,829,74.05,-0.1011027842760086,0.8697546720504761,1408000,-0.1011027842760086,0.9190658330917358,0.05837015062570572,-0.0,0.06296399980783463,1.375,0.9150691032409668,1.2306616306304932,0.6796811819076538
0.7166582345962524,0.7394183874130249,1.9691919088363647,0.2072337120771408,0.26689523458480835,829,73.525,0.2466728389263153,0.9866135716438293,1440000,0.2466728389263153,0.9964281320571899,0.06401567161083221,-0.0,0.005537451710551977,1.25,0.9909914135932922,1.1785441637039185,0.7012180685997009
0.29191821813583374,0.23987194895744324,2.0596535205841064,0.1307586431503296,0.029682449996471405,829,81.625,0.014371158555150032,0.9992132186889648,1472000,0.014371158555150032,0.9993826150894165,0.054763585329055786,-0.0,0.04509245976805687,1.6,1.0323270559310913,1.20704984664917,0.6814166307449341
0.2162061482667923,0.18258008360862732,2.1283628940582275,0.12222105264663696,-0.013981468044221401,829,71.6,-0.018221933394670486,0.8765444159507751,1504000,-0.018221933394670486,1.0370986461639404,0.032027725130319595,-0.0,0.032663263380527496,1.325,0.903607964515686,1.177339792251587,0.7100585699081421
0.5036066770553589,0.49019500613212585,2.108732223510742,0.2143523246049881,-0.0675366148352623,828,82.9,-0.0953238233923912,1.057235836982727,1536000,-0.0953238233923912,1.199309229850769,0.07838629186153412,-0.0,0.089392751455307,1.7,1.1277568340301514,1.1405937671661377,0.5495696067810059
0.32496190071105957,0.3072313964366913,1.9745638370513916,0.17752951383590698,0.09867408871650696,828,89.625,0.09309492260217667,0.6979418396949768,1568000,0.09309492260217667,0.6750115156173706,0.034831222146749496,-0.0,0.007872151210904121,1.725,0.7038432955741882,1.1836448907852173,0.6242826581001282
0.31939953565597534,0.3002641201019287,2.1525776386260986,0.19902729988098145,0.10316766798496246,827,78.7,0.09151989221572876,0.9356658458709717,1600000,0.09151989221572876,1.0510528087615967,0.04637836292386055,-0.0,0.027715230360627174,1.475,0.9587031602859497,1.1541402339935303,0.5584712028503418
0.2884211242198944,0.28206005692481995,2.0552480220794678,0.15269209444522858,-0.0533740296959877,827,109.55,-0.0691780373454094,0.9553515315055847,1632000,-0.0691780373454094,1.0388576984405518,0.05451270192861557,-0.0,0.06793030351400375,2.3,1.013056755065918,1.1452343463897705,0.7422963380813599
0.4020518660545349,0.33113542199134827,2.106779098510742,0.1904323250055313,-0.036595359444618225,827,117.575,-0.06317027658224106,1.060528039932251,1664000,-0.06317027658224106,1.2412711381912231,0.07629464566707611,-0.0,0.07256115227937698,2.625,1.1167519092559814,1.157240629196167,0.6247665882110596
0.3452073931694031,0.2719669044017792,2.07338547706604,0.2172856479883194,-0.059406742453575134,827,113.55,-0.0796491950750351,1.173590064048767,1696000,-0.0796491950750351,1.2625553607940674,0.06283072382211685,-0.0,0.15148338675498962,2.4,1.2646089792251587,1.11729097366333,0.6678332686424255
0.33477967977523804,0.2408646196126938,2.129202127456665,0.18585209548473358,0.03948501497507095,828,111.525,0.024474894627928734,0.8518019914627075,1728000,0.024474894627928734,0.9715462923049927,0.05063185840845108,-0.0,0.06589414179325104,2.45,0.9003342390060425,1.0305808782577515,0.3394099473953247
0.22661632299423218,0.17875425517559052,2.124537944793701,0.19196562469005585,-0.013001923449337482,828,84.175,-0.03950440138578415,0.9825282692909241,1760000,-0.03950440138578415,1.0756070613861084,0.07381312549114227,-0.0,0.08330640941858292,1.6,1.0394107103347778,1.0404084920883179,0.5738959312438965
0.3920155465602875,0.2879662811756134,2.1095526218414307,0.29637131094932556,0.10952764004468918,828,131.125,0.09597889333963394,0.8602381944656372,1792000,0.09597889333963394,0.9441343545913696,0.04805215075612068,-0.0,0.024084463715553284,2.875,0.8783619999885559,1.0477325916290283,0.5847322344779968
0.2648586630821228,0.18376527726650238,1.9417688846588135,0.1452772170305252,0.011216608807444572,828,139.575,0.0008338153129443526,0.7062504291534424,1824000,0.0008338153129443526,0.6924594640731812,0.04409025236964226,-0.0,0.01654214970767498,3.175,0.7191564440727234,1.1662333011627197,0.5273218154907227
0.40994417667388916,0.30085015296936035,2.1051230430603027,0.2933817207813263,-0.06240255385637283,828,113.35,-0.08993972837924957,1.02642023563385,1856000,-0.08993972837924957,1.0473053455352783,0.07812817394733429,-0.0,0.08567698299884796,2.45,1.083993911743164,1.15269136428833,0.5310044884681702
0.3914540708065033,0.25730961561203003,2.3409457206726074,0.25433361530303955,0.03134391829371452,828,111.55,-0.013849714770913124,1.1366013288497925,1888000,-0.013849714770913124,1.3275152444839478,0.11013327538967133,-0.0,0.08413173258304596,2.375,1.1938035488128662,0.9873007535934448,0.4413950443267822
0.7083104252815247,0.4573229253292084,2.0435850620269775,0.475687175989151,-0.14283479750156403,828,140.2,-0.1699511557817459,1.270970106124878,1920000,-0.1699511557817459,1.4437607526779175,0.0745595246553421,-0.0,0.191071018576622,3.1,1.3954819440841675,1.016341209411621,0.714168906211853
0.3415590226650238,0.24002613127231598,2.0853636264801025,0.21822398900985718,-0.004668738692998886,828,135.875,-0.030764097347855568,0.8633187413215637,1952000,-0.030764097347855568,0.874496579170227,0.07311460375785828,-0.0,0.06437110900878906,3.15,0.9080432057380676,1.046194314956665,0.6279123425483704
0.739879310131073,0.5417495369911194,2.0719268321990967,0.41177505254745483,0.1724286824464798,828,141.475,0.1310010850429535,1.1957144737243652,1984000,0.1310010850429535,1.2057987451553345,0.10251741111278534,-0.0,0.037102822214365005,3.275,1.2248780727386475,0.9831121563911438,0.4333071708679199
0.42852598428726196,0.3327663540840149,2.071519136428833,0.23365117609500885,-0.08136434853076935,827,158.85,-0.09036649763584137,0.7522857189178467,2016000,-0.09036649763584137,0.7884533405303955,0.0392802432179451,-0.0,0.058150362223386765,3.725,0.7916154265403748,1.0637969970703125,0.6757664680480957
0.30224302411079407,0.2520686984062195,2.153881549835205,0.18417944014072418,0.05932365357875824,826,144.175,0.04186346381902695,0.8246935606002808,2048000,0.04186346381902695,0.8980525732040405,0.05587847903370857,-0.0,0.02184460684657097,3.45,0.8432793617248535,1.0479049682617188,0.585425853729248
0.37149959802627563,0.23095360398292542,2.0139031410217285,0.24714139103889465,-0.029035042971372604,827,152.225,-0.054886020720005035,0.9799178838729858,2080000,-0.054886020720005035,1.0179471969604492,0.07309053093194962,-0.0,0.06630005687475204,3.4,1.0256574153900146,1.0694289207458496,0.6040833592414856
0.46640774607658386,0.41410499811172485,1.9706432819366455,0.19288718700408936,0.14054985344409943,826,146.25,0.12700629234313965,0.9126704335212708,2112000,0.12700629234313965,0.8961968421936035,0.04765845835208893,-0.0,0.010563680902123451,3.425,0.9204781651496887,1.0285664796829224,0.5111663341522217
0.6103606820106506,0.4020237326622009,2.1631200313568115,0.4775731563568115,0.00040783267468214035,826,156.725,-0.06632591784000397,1.075002908706665,2144000,-0.06632591784000397,1.2705814838409424,0.15490420162677765,-0.0,0.13443203270435333,3.625,1.1693603992462158,1.0718350410461426,0.3756145238876343
0.6312214732170105,0.378385066986084,2.2596755027770996,0.42089569568634033,0.0708860233426094,826,175.675,0.037710439413785934,0.9899263978004456,2176000,0.037710439413785934,1.136589527130127,0.08600839227437973,-0.0,0.05019719526171684,4.25,1.0297386646270752,0.9828609228134155,0.56124347448349
0.5644924640655518,0.363551527261734,2.243049383163452,0.4223962724208832,-0.054937008768320084,826,165.375,-0.09609462320804596,1.0776724815368652,2208000,-0.09609462320804596,1.2345097064971924,0.10399755090475082,-0.0,0.11735967546701431,4.075,1.1634492874145508,1.0841162204742432,0.5923478603363037
0.3898134231567383,0.2602446675300598,2.2194325923919678,0.2490222156047821,0.11550209671258926,826,172.5,0.06418297439813614,1.0825414657592773,2240000,0.06418297439813614,1.2120410203933716,0.123745396733284,-0.0,0.06887812912464142,4.075,1.1304935216903687,1.055357575416565,0.28777390718460083
0.21234866976737976,0.16981127858161926,2.4575436115264893,0.13473156094551086,0.06474994122982025,827,175.075,0.05841023847460747,0.5749735832214355,2272000,0.05841023847460747,0.6036432981491089,0.03163396567106247,-0.0,0.009210005402565002,4.15,0.5829219222068787,0.9477278590202332,0.7810344099998474
0.5371392369270325,0.2716068923473358,3.1712963581085205,0.38357359170913696,-0.02665633149445057,827,165.175,-0.06422840058803558,0.8530261516571045,2304000,-0.06422840058803558,1.020362138748169,0.09533928334712982,-0.0,0.05559949949383736,4.1,0.9185619354248047,1.0097572803497314,0.5931582450866699
0.3726503551006317,0.3051839768886566,2.0682854652404785,0.160708948969841,0.13221827149391174,827,194.05,0.11819533258676529,0.7336429357528687,2336000,0.11819533258676529,0.7425681948661804,0.04909474402666092,-0.0,0.011835761368274689,4.95,0.7420293092727661,1.0524442195892334,0.6745473742485046
0.38067159056663513,0.3007635772228241,2.136643648147583,0.26188042759895325,0.1074792742729187,827,210.6,0.09337776899337769,0.8872021436691284,2368000,0.09337776899337769,0.8251863718032837,0.0480242595076561,-0.0,0.011627043597400188,5.325,0.8966790437698364,0.9910624623298645,0.5601882338523865
0.41539710760116577,0.20437514781951904,2.0037245750427246,0.35705065727233887,0.006694497540593147,827,191.35,-0.04136616736650467,1.1235017776489258,2400000,-0.04136616736650467,1.120236873626709,0.11531424522399902,-0.0,0.09525857865810394,4.875,1.1779855489730835,0.9596457481384277,0.44392716884613037
0.24559521675109863,0.14807681739330292,2.174818277359009,0.1578018218278885,0.05141220986843109,827,207.675,0.0508480966091156,0.5079061985015869,2432000,0.0508480966091156,0.4980791211128235,0.020989594981074333,-0.0,0.0037693914491683245,5.375,0.5110448598861694,0.9930683374404907,0.5983434915542603
0.3148787021636963,0.2058580219745636,2.0902695655822754,0.2724694311618805,0.06834671646356583,827,169.325,0.023377370089292526,1.0720393657684326,2464000,0.023377370089292526,1.06458580493927,0.1098102331161499,-0.0,0.05720440298318863,4.1,1.1078031063079834,0.9935776591300964,0.46000194549560547
